id,State_Code,State_Name,City,Zip_Code,ALand,AWater,Mean
60213739,6,California,Los Angeles,90025,1103958,0,112470
60213749,6,California,Los Angeles,90025,245510,0,70900
60213759,6,California,Los Angeles,90035,814659,0,86354
60213769,6,California,Los Angeles,90034,2283621,0,201716
60213779,6,California,Los Angeles,90064,2205507,3034,165946
60213789,6,California,Los Angeles,90034,333656,0,82446
6021379,6,California,North Hollywood,91601,1053719,0,56783
60213799,6,California,Los Angeles,90034,337361,0,56523
60213809,6,California,Los Angeles,90034,758089,6115,69937
60213819,6,California,Los Angeles,90035,524470,0,61244
60213829,6,California,Los Angeles,90066,910076,0,139846
60213839,6,California,Los Angeles,90034,697726,8791,85208
60213849,6,California,Los Angeles,90034,637161,21017,110246
60213859,6,California,Los Angeles,90066,260003,0,79279
60213869,6,California,Venice,90291,1175330,0,127023
60213879,6,California,Venice,90291,622692,387102,90978
60213889,6,California,Los Angeles,90015,588642,0,152609
6021389,6,California,Van Nuys,91405,1539754,1672,57218
60213899,6,California,Marina Del Rey,90292,902161,285884,129091
602139,6,California,Berkeley,94703,726625,0,77898
60213909,6,California,Los Angeles,90230,610131,13717,59922
60213919,6,California,Los Angeles,90066,1255303,37063,122651
60213929,6,California,Culver City,90230,999955,28122,93754
60213939,6,California,Los Angeles,90045,1275965,0,113745
60213949,6,California,Playa Del Rey,90293,454678,0,86856
60213959,6,California,Los Angeles,90045,1234119,0,134756
60213969,6,California,Playa Del Rey,90293,1678998,1609997,159886
60213979,6,California,Gardena,90247,818694,0,50930
60213989,6,California,Torrance,90501,1066349,4455,71178
6021399,6,California,Van Nuys,91406,570007,0,44980
60213999,6,California,Harbor City,90710,569496,0,64107
60214009,6,California,Wilmington,90744,1560996,0,48199
60214019,6,California,Harbor City,90710,673257,0,75937
60214029,6,California,Wilmington,90744,841598,0,56586
60214039,6,California,Wilmington,90744,885881,0,43827
60214049,6,California,San Pedro,90731,536366,0,68164
60214059,6,California,San Pedro,90731,902420,6249,52093
60214069,6,California,San Pedro,90731,493111,0,71336
60214079,6,California,San Pedro,90731,403962,0,56074
60214089,6,California,San Pedro,90732,2092349,956009,125147
6021409,6,California,Van Nuys,91401,555585,0,62682
60214099,6,California,San Pedro,90731,622070,0,99264
60214109,6,California,La Crescenta,91214,1897425,5580,103793
60214119,6,California,La Crescenta,91214,2003278,4708,76871
60214129,6,California,Glendale,91208,2226739,36667,99322
60214139,6,California,Glendale,91202,11397186,64997,125819
60214149,6,California,Los Angeles,90047,4391554,7548,125481
60214159,6,California,Glendale,91206,1330128,14710,71613
60214169,6,California,Glendale,91202,828425,0,86350
60214179,6,California,Glendale,91201,599882,0,78126
60214189,6,California,Glendale,91201,1005436,10112,73348
6021419,6,California,Van Nuys,91411,1298040,38749,92443
60214199,6,California,Glendale,91203,479027,0,65155
60214209,6,California,Glendale,91205,339801,0,56184
60214219,6,California,Glendale,91205,569425,0,66047
60214229,6,California,Glendale,91204,700563,0,86436
60214239,6,California,Glendale,91205,326627,0,53264
60214249,6,California,Glendale,91205,905396,853,69908
60214259,6,California,Burbank,91501,915006,0,95896
60214269,6,California,Burbank,91504,1965651,0,71316
60214279,6,California,Burbank,91502,1052158,0,47878
60214289,6,California,Pasadena,91101,2172993,0,67988
6021429,6,California,Reseda,91335,1315590,0,65182
60214299,6,California,Burbank,91505,1704836,0,93727
60214309,6,California,Burbank,91505,939132,0,95005
60214319,6,California,Burbank,91506,2352877,0,92215
60214329,6,California,Burbank,91502,1900520,0,85642
60214339,6,California,San Fernando,91340,1615102,0,69910
60214349,6,California,Downey,90242,23305916,343296,166860
60214359,6,California,San Dimas,91773,3139308,4532,61607
60214369,6,California,Glendora,91741,10872476,10499,135047
60214379,6,California,Glendora,91741,1967059,0,75146
60214389,6,California,Glendora,91740,3011645,3558,69703
6021439,6,California,Reseda,91335,1184831,9256,91669
60214399,6,California,Glendora,91740,1903093,1627,84194
60214409,6,California,San Dimas,91773,4275986,0,112282
60214419,6,California,San Dimas,91773,2025761,0,82074
60214429,6,California,Pomona,91767,1811578,0,72283
60214439,6,California,Claremont,91711,1458712,0,80489
60214449,6,California,Pomona,91767,2285870,12302,50591
60214459,6,California,Pomona,91768,697361,0,39659
60214469,6,California,Pomona,91768,900372,0,79070
60214479,6,California,Pomona,91767,2281996,0,59872
60214489,6,California,Pomona,91767,865507,0,69867
6021449,6,California,Canoga Park,91303,1570731,14224,90175
60214499,6,California,Pomona,91766,1311060,0,50018
60214509,6,California,Walnut,91789,4365072,89183,92878
60214519,6,California,Pomona,91766,3841643,0,87555
60214529,6,California,Diamond Bar,91765,3919669,0,116330
60214539,6,California,Diamond Bar,91765,9353225,1467,74100
60214549,6,California,Walnut,91789,1737209,0,101129
60214559,6,California,Walnut,91789,3172242,0,129942
60214569,6,California,Covina,91724,1706610,5480,87587
60214579,6,California,Covina,91723,1803300,0,103426
60214589,6,California,Glendora,91740,1257912,0,63122
6021459,6,California,Canoga Park,91303,615306,0,43390
60214599,6,California,Azusa,91702,1348807,0,81020
60214609,6,California,Azusa,91702,1107477,0,42989
60214619,6,California,Azusa,91702,805206,0,56323
60214629,6,California,Baldwin Park,91706,1156276,0,52026
60214639,6,California,Baldwin Park,91706,1042383,0,61273
60214649,6,California,Baldwin Park,91706,1675690,25952,74601
60214659,6,California,Baldwin Park,91706,1354249,1874,54870
60214669,6,California,West Covina,91790,1797003,0,72493
60214679,6,California,West Covina,91790,1855455,0,83925
60214689,6,California,Covina,91722,1377266,0,72862
6021469,6,California,West Hills,91304,643610,0,85303
60214699,6,California,Covina,91723,1908515,0,88115
60214709,6,California,Covina,91723,1901211,0,56555
60214719,6,California,West Covina,91790,2022163,24258,90758
60214729,6,California,West Covina,91790,1590287,0,74573
60214739,6,California,West Covina,91790,1730193,14903,87707
60214749,6,California,La Puente,91746,1071060,23653,72821
60214759,6,California,La Puente,91744,1455297,0,86036
60214769,6,California,La Puente,91744,804803,0,79644
60214779,6,California,La Puente,91744,781203,0,54043
60214789,6,California,La Puente,91744,2000417,905,67494
6021479,6,California,Woodland Hills,91367,2446884,0,122556
60214799,6,California,West Covina,91791,1363454,1729,100851
60214809,6,California,La Puente,91744,1129932,0,79174
60214819,6,California,La Puente,91744,917605,0,54070
60214829,6,California,Rowland Heights,91748,2815273,35848,70175
60214839,6,California,Hacienda Heights,91745,879097,0,65473
60214849,6,California,Hacienda Heights,91745,1378437,0,106196
60214859,6,California,Hacienda Heights,91745,2460567,0,132955
60214869,6,California,Rowland Heights,91748,17085195,0,136447
60214879,6,California,Rowland Heights,91748,533587,0,53529
60214889,6,California,Duarte,91010,11896029,0,105358
6021489,6,California,Tarzana,91356,338299,0,53763
60214899,6,California,Duarte,91010,1294195,0,70195
602149,6,California,Oakland,94606,327217,0,61577
60214909,6,California,Monrovia,91016,1937348,1671,67199
60214919,6,California,Sierra Madre,91024,2942902,1007,107162
60214929,6,California,Arcadia,91007,2977806,13098,75544
60214939,6,California,Arcadia,91007,1704595,5047,78445
60214949,6,California,Arcadia,91007,2278785,0,100364
60214959,6,California,Monrovia,91016,1760407,0,79488
60214969,6,California,Duarte,91010,1480085,0,62503
60214979,6,California,Temple City,91780,1033376,10032,35100
60214989,6,California,Arcadia,91007,3165218,0,82882
6021499,6,California,Tarzana,91356,4728894,0,131135
60214999,6,California,Temple City,91780,1069135,0,69107
60215009,6,California,Temple City,91780,1877154,0,94258
60215019,6,California,El Monte,91731,1951202,30495,76522
60215029,6,California,El Monte,91732,2611603,204454,68133
60215039,6,California,El Monte,91731,1825591,50344,54672
60215049,6,California,Rosemead,91770,1083978,0,84718
60215059,6,California,El Monte,91731,1774673,0,56439
60215069,6,California,El Monte,91732,430150,0,50126
60215079,6,California,El Monte,91732,793210,0,60847
60215089,6,California,South El Monte,91733,3130373,69479,46816
6021509,6,California,Encino,91436,1997410,0,102988
60215099,6,California,El Monte,91732,731189,0,46790
60215109,6,California,Pasadena,91107,6758812,8922,152804
60215119,6,California,Altadena,91001,3208376,1899,100351
60215129,6,California,Altadena,91001,1310775,0,91344
60215139,6,California,La Canada,91011,2614170,0,176514
60215149,6,California,La Canada,91011,7437290,8369,163404
60215159,6,California,Altadena,91001,1832742,188,60197
60215169,6,California,Altadena,91001,2457595,0,102164
60215179,6,California,Pasadena,91103,1004066,0,55463
60215189,6,California,Pasadena,91103,2184326,23766,144110
6021519,6,California,North Hollywood,91602,491489,33975,89423
60215199,6,California,Pasadena,91104,511535,0,47208
60215209,6,California,Pasadena,91106,632478,0,50706
60215219,6,California,Pasadena,91104,1305486,10596,69158
60215229,6,California,Pasadena,91106,1675553,0,82311
60215239,6,California,Arcadia,91007,1135461,1613,76983
60215249,6,California,Pasadena,91107,1928715,3083,104235
60215259,6,California,Pasadena,91101,927588,0,63497
60215269,6,California,Pasadena,91106,1873331,8648,111423
60215279,6,California,San Marino,91108,6266421,6273,178029
60215289,6,California,San Marino,91108,3490760,11524,135171
6021529,6,California,Los Angeles,90041,1250036,0,82351
60215299,6,California,Temple City,91780,1136820,0,88584
60215309,6,California,San Gabriel,91775,1517325,0,127983
60215319,6,California,Alhambra,91801,1285544,0,121801
60215329,6,California,South Pasadena,91030,2329350,30197,74402
60215339,6,California,Alhambra,91803,1713241,0,78622
60215349,6,California,Alhambra,91803,521034,0,50396
60215359,6,California,San Gabriel,91776,882649,0,57232
60215369,6,California,Temple City,91780,1032163,0,68897
60215379,6,California,San Gabriel,91776,1834670,0,100529
60215389,6,California,Alhambra,91803,655706,0,59150
6021539,6,California,Los Angeles,90042,500438,0,72313
60215399,6,California,Alhambra,91801,447340,0,43475
60215409,6,California,Alhambra,91803,822045,0,96812
60215419,6,California,Monterey Park,91754,2488395,0,83332
60215429,6,California,Monterey Park,91755,646868,0,44073
60215439,6,California,Rosemead,91770,983166,0,51982
60215449,6,California,Rosemead,91770,729678,0,60281
60215459,6,California,Monterey Park,91755,2714117,130228,75263
60215469,6,California,Monterey Park,91755,3165454,0,81273
60215479,6,California,Whittier,90605,6337484,19754,153156
60215489,6,California,Pico Rivera,90660,1192852,0,75490
6021549,6,California,Los Angeles,90017,548004,0,51713
60215499,6,California,Pico Rivera,90660,2596024,652906,94645
60215509,6,California,Pico Rivera,90660,1415986,0,54261
60215519,6,California,Whittier,90601,1417554,0,88766
60215529,6,California,Whittier,90601,1068199,0,76059
60215539,6,California,Whittier,90602,9775485,10502,70285
60215549,6,California,Whittier,90602,775421,0,67749
60215559,6,California,Whittier,90602,643593,0,61228
60215569,6,California,Whittier,90606,1750402,11542,73814
60215579,6,California,Pico Rivera,90660,942499,0,65983
60215589,6,California,Pico Rivera,90660,1767977,165427,71310
6021559,6,California,Los Angeles,90065,961479,0,46214
60215599,6,California,Santa Fe Springs,90670,6982971,0,76128
60215609,6,California,Whittier,90605,1247226,0,66582
60215619,6,California,Whittier,90605,1085703,3536,69604
60215629,6,California,Whittier,90604,1344849,0,68760
60215639,6,California,Whittier,90604,1545869,0,61829
60215649,6,California,Whittier,90604,1545998,0,68039
60215659,6,California,La Mirada,90638,3278343,19960,116058
60215669,6,California,La Mirada,90638,1280461,0,94408
60215679,6,California,La Mirada,90638,5251504,17325,77654
60215689,6,California,La Mirada,90638,1218583,0,81672
6021569,6,California,Los Angeles,90039,905660,17207,87637
60215699,6,California,Montebello,90640,659020,1580,64591
60215709,6,California,Monterey Park,91754,1798176,3427,82892
60215719,6,California,Los Angeles,90022,855876,0,47462
60215729,6,California,Los Angeles,90063,672831,0,61626
60215739,6,California,Los Angeles,90063,444141,0,74068
60215749,6,California,Los Angeles,90063,498376,0,42788
60215759,6,California,Los Angeles,90023,883751,0,31064
60215769,6,California,Los Angeles,90022,1162716,0,46478
60215779,6,California,Los Angeles,90022,637121,0,55025
60215789,6,California,Los Angeles,90022,770898,0,43363
6021579,6,California,Los Angeles,90068,1458586,0,97988
60215799,6,California,Montebello,90640,1383490,52595,43919
60215809,6,California,Downey,90242,3299173,441,56499
60215819,6,California,Oakland,94606,1014111,4649,64016
60215829,6,California,Huntington Park,90255,278787,0,35969
60215839,6,California,Los Angeles,90001,477673,0,36918
60215849,6,California,Huntington Park,90255,299590,0,31062
60215859,6,California,Maywood,90270,346625,0,28800
60215869,6,California,Huntington Park,90255,422242,0,48169
60215879,6,California,Bell,90201,701194,0,52302
60215889,6,California,Bell,90201,783172,0,42270
6021589,6,California,Los Angeles,90027,166929,0,47695
60215899,6,California,Cudahy,90201,949588,280270,45559
602159,6,California,Alameda,94501,582861,0,57071
60215909,6,California,Bell Gardens,90201,897694,0,59808
60215919,6,California,Bell Gardens,90201,510041,0,41304
60215929,6,California,Cudahy,90201,318230,0,44711
60215939,6,California,Cudahy,90201,567717,2803,54788
60215949,6,California,Los Angeles,90001,1048160,0,50277
60215959,6,California,Los Angeles,90001,1133929,0,47510
60215969,6,California,Los Angeles,90002,865476,0,49842
60215979,6,California,South Gate,90280,491743,0,46814
60215989,6,California,South Gate,90280,185793,0,38531
6021599,6,California,Los Angeles,90029,272751,0,36029
60215999,6,California,South Gate,90280,974703,0,35718
60216009,6,California,South Gate,90280,490834,0,58381
60216019,6,California,Oakland,94606,1307093,0,49800
60216029,6,California,South Gate,90280,1963265,0,94971
60216039,6,California,Lynwood,90262,1254586,0,42656
60216049,6,California,Lynwood,90262,756104,0,34372
60216059,6,California,Lynwood,90262,1531882,0,42773
60216069,6,California,Compton,90222,937161,0,38523
60216079,6,California,Los Angeles,90061,1163425,331,51540
60216089,6,California,Compton,90220,1244462,0,69382
6021609,6,California,Los Angeles,90029,417925,0,49692
60216099,6,California,Compton,90222,1339957,15006,48052
60216109,6,California,Los Angeles,90047,811094,0,69606
